KHSIH	Sihanookville	KHM	10.6333333333333	103.5	0.3
CMDLA	Douala	CMR	4.05	9.66666666666667	0.3
CMGOU	Garoua	CMR	9.31666666666667	13.35	0.3
CMKOL	Kole Terminal	CMR	4.21666666666667	8.55	0.3
CMKBI	Kribi	CMR	2.93333333333333	9.93333333333333	0.3
CMLIM	Limbe	CMR	4	9.2	0.3
CMLIT	Limboh Terminal	CMR	4	9.11666666666667	0.3
CMMOU	Moudi Terminal	CMR	4.11666666666667	8.48333333333333	0.3
CMTKC	Tiko	CMR	4.06666666666667	9.4	0.3
CMVCC	Victoria	CMR	4	9.2	0.3
CAAMH	Amherstburg	CAN	42.1	-83.1166666666667	0.3
CANWP	Argentia	CAN	47.3	-53.9833333333333	0.3
CAARI	Arichat	CAN	45.5166666666667	-61.0333333333333	0.3
CABAD	Baddeck	CAN	46.1	-60.8	0.3
CABVE	Baie Verte	CAN	49.9166666666667	-56.2	0.3
CABCO	Baie-Comeau	CAN	46.2333333333333	-68.1333333333333	0.3
CABAT	Bathurst	CAN	47.6166666666667	-65.65	0.3
CABAY	Bayside	CAN	45.15	-67.1333333333333	0.3
CABEH	Beaver Harbour	CAN	45.0666666666667	-66.7333333333333	0.3
CABEC	Becancour	CAN	46.4	-72.3833333333333	0.3
CABLC	Bella Coola	CAN	52.3833333333333	-126.766666666667	0.3
CABEL	Belledune	CAN	47.9166666666667	-65.85	0.3
CABWD	Botwood	CAN	49.1	-55.3666666666667	0.3
CABRW	Bridgewater	CAN	44.3833333333333	-64.5166666666667	0.3
CABKN	Brooklyn	CAN	44.05	-64.7	0.3
CABUO	Burgeo	CAN	47.6166666666667	-57.6333333333333	0.3
CAHAM	Burlington Bay	CAN	43.2833333333333	-79.8333333333333	0.3
CACAM	Campbell River	CAN	50.0166666666667	-125.25	0.3
CACOM	Campbellton	CAN	48	-66.6666666666667	0.3
CACPT	Canaport	CAN	45.2666666666667	-66.05	0.3
CACAH	Canso	CAN	45.25	-61	0.3
CACAQ	Caraquet	CAN	47.8	-64.9333333333333	0.3
CACRB	Carbonear	CAN	47.7333333333333	-53.2166666666667	0.3
CACLT	Carleton	CAN	48.1	-66.1166666666667	0.3
CACMV	Carmanville	CAN	49.4	-54.2666666666667	0.3
CACAT	Catalina	CAN	48.5333333333333	-53.1	0.3
CACHR	Chandler	CAN	48.3333333333333	-64.65	0.3
CACHA	Charlottetown	CAN	46.2333333333333	-63.1166666666667	0.3
CACTM	Chatham	CAN	47.0333333333333	-65.4666666666667	0.3
CACHM	Chemainus	CAN	48.9166666666667	-123.716666666667	0.3
CACHV	Churchill	CAN	58.7833333333333	-94.2	0.3
CACLE	Clarenville	CAN	48.1666666666667	-53.95	0.3
CACSN	Clarkson	CAN	43.5	-79.6333333333333	0.3
CACOL	Collingwood	CAN	44.5	-80.5	0.3
CACBC	Come By Chance	CAN	47.8	-54.0166666666667	0.3
CACOX	Comox	CAN	49.6666666666667	-124.916666666667	0.3
CACOC	Contrecoeur	CAN	45.8666666666667	-73.2333333333333	0.3
CACBK	Corner Brook	CAN	48.95	-57.95	0.3
CACWL	Cornwall	CAN	45.0166666666667	-74.7166666666667	0.3
CACOH	Country Harbour	CAN	45.1333333333333	-61.6833333333333	0.3
CACCB	Cowichan Bay	CAN	48.7333333333333	-123.6	0.3
CACRO	Crofton	CAN	48.8666666666667	-123.633333333333	0.3
CADHS	Dalhousie	CAN	48.0666666666667	-66.3666666666667	0.3
CADIG	Digby	CAN	44.6333333333333	-65.7666666666667	0.3
CADCN	Duncan Bay	CAN	50.0833333333333	-125.283333333333	0.3
CAFRV	Forestville	CAN	48.7666666666667	-69.0333333333333	0.3
CAFRM	Fraser Port	CAN	49.35	-122.9	0.3
CAGPE	Gaspe	CAN	48.8166666666667	-64.4333333333333	0.3
CAGGW	Georgetown	CAN	46.1833333333333	-62.5333333333333	0.3
CAGOH	Goderich	CAN	43.75	-81.75	0.3
CAGOL	Gold River	CAN	49.6833333333333	-126.116666666667	0.3
CAGOO	Goose Bay	CAN	53.3666666666667	-60.3666666666667	0.3
CAGRB	Grand Bank	CAN	47.1	-55.75	0.3
CAGCA	Gros Cacouna	CAN	47.9166666666667	-69.5	0.3
CAHAL	Halifax	CAN	44.65	-63.5666666666667	0.3
CAHPT	Hantsport	CAN	45.0666666666667	-64.1666666666667	0.3
CAHBR	Harbour Breton	CAN	47.4833333333333	-55.8	0.3
CAHRE	Harbour Grace	CAN	47.7166666666667	-53.1333333333333	0.3
CAHSP	Havre St Pierre	CAN	50.2333333333333	-63.6	0.3
CAHOD	Holyrood	CAN	47.3833333333333	-53.1166666666667	0.3
CAION	Iona	CAN	45.9166666666667	-60.8166666666667	0.3
CAFBB	Iqaluit	CAN	63.7333333333333	-68.5333333333333	0.3
CAKIN	Kingston	CAN	44.2	-76.5	0.3
CAKTM	Kitimat	CAN	53.9833333333333	-128.716666666667	0.3
CALHA	La Have	CAN	44.2833333333333	-64.35	0.3
CALAD	Ladysmith	CAN	48.9666666666667	-123.75	0.3
